,arithmetic_mu,sigma,naive_md,adjusted_md,enb,div_ratio_sqrd
1879-09-30,0.05214434048600975,0.07482506719111284,-0.1899464269664273,-0.27457315698344054,1.7528482329610673,1.7223749358018516
1879-10-31,0.05065981432462925,0.07482506730310301,-0.19242012240614306,-0.27788716280078446,1.7528482303096913,1.7223749343328014
1879-11-30,0.05019859821016391,0.07482506745690126,-0.19318865639864582,-0.2789153960892883,1.752848226668507,1.7223749323153263
1879-12-31,0.050365412068434645,0.07482506746408255,-0.19291069122129806,-0.27854357725989853,1.7528482264984895,1.7223749322211253
1880-01-31,0.05004685297637244,0.07482506740590954,-0.19344151227816742,-0.27925355376130406,1.7528482278757394,1.722374932984219
1880-02-29,0.048642960150878545,0.07265716953870736,-0.18819253352699383,-0.27221939064542067,1.8046835685048552,1.750503329779281
1880-03-31,0.04844537689846688,0.0726571698334917,-0.18852177140550008,-0.27266149361689795,1.804683561414593,1.7505033260103555
1880-04-30,0.04953927899914913,0.07482506738340762,-0.19428729266882705,-0.28038414998576155,1.7528482284084743,1.722374933279392
1880-05-31,0.05101983191653203,0.07482506733238273,-0.19182021813698916,-0.27708409026496605,1.7528482296164922,1.72237493394872
1880-06-30,0.050023034949895365,0.07482506728912774,-0.193481200313666,-0.279306624305033,1.7528482306405568,1.722374934516125
1880-07-31,0.04967350643750486,0.07482506751160115,-0.19406362730565394,-0.2800852420300983,1.7528482253734832,1.7223749315977916
1880-08-31,0.04940549385336726,0.07482506754159826,-0.19451022203416335,-0.2806820195912745,1.7528482246632993,1.7223749312042986
1880-09-30,0.04983384240472688,0.07482506735852158,-0.19379645580391064,-0.2797281200408751,1.7528482289976528,1.7223749336058392
1880-10-31,0.048501177142453486,0.07265716991002473,-0.18842879063270726,-0.2725366504540787,1.8046835595737922,1.7505033250318518
1880-11-30,0.04750819589224846,0.07265716990515302,-0.19008341474072543,-0.2747568553404024,1.8046835596909683,1.750503325094139
1880-12-31,0.046457314165849195,0.07265716955947077,-0.19183451835506438,-0.27710323811246407,1.804683568005446,1.7505033295138128
1881-01-31,0.04540145637204473,0.07265716986651027,-0.19359391597162762,-0.2794573373903465,1.804683560620418,1.7505033255882005
1881-02-28,0.04568769049913622,0.07265716986045727,-0.1931169584127295,-0.2788194977451096,1.804683560766007,1.7505033256655897
1881-03-31,0.045277759001534974,0.07265716965514847,-0.19380215545366786,-0.279735739451017,1.8046835657041702,1.7505033282905391
1881-04-30,0.04527570302807565,0.07265716962342497,-0.19380581143795825,-0.2797406268279163,1.8046835664671965,1.750503328696135
1881-05-31,0.04410869522909669,0.07265716955028106,-0.19588107927888357,-0.2825125044115664,1.8046835682264801,1.7505033296313077
1881-06-30,0.04430177278868866,0.07265716938509172,-0.19553773247412076,-0.28205423268327073,1.804683572199676,1.750503331743313
1881-07-31,0.04493760287862396,0.07265716971693414,-0.19440704893795946,-0.2805441704816158,1.8046835642180785,1.7505033275005861
1881-08-31,0.04574753904911942,0.0726571698762408,-0.19301723165575335,-0.2786861006225898,1.8046835603863758,1.750503325463792
1881-09-30,0.045408920825197346,0.07265716960129692,-0.1935814768791458,-0.2794407056577848,1.804683566999428,1.75050332897905
1881-10-31,0.04618384011972916,0.07265716964076978,-0.19229021380412104,-0.2777132919177286,1.8046835660500122,1.7505033284743747
1881-11-30,0.04604435208990294,0.07265716956987475,-0.19252264519491974,-0.2780243671500587,1.8046835677552058,1.7505033293807941
1881-12-31,0.04668398146551984,0.07265716955729155,-0.19145681818208457,-0.2765974259066068,1.8046835680578615,1.750503329541675
1882-01-31,0.046913042654889145,0.07265716975035057,-0.1910751297068081,-0.2760861131896921,1.8046835634143341,1.7505033270733454
1882-02-28,0.047170551549714765,0.07265716966758254,-0.1906460372972179,-0.27551110646526505,1.8046835654051017,1.750503328131565
1882-03-31,0.04694795162942452,0.0726571698681107,-0.1910169606101178,-0.2760081753632826,1.8046835605819236,1.7505033255677382
1882-04-30,0.04757978374421114,0.07265716958307851,-0.1899641253727093,-0.2745968914169593,1.804683567437624,1.7505033292119796
1882-05-31,0.0474823138547846,0.07265716959512641,-0.1901265414025515,-0.27481468321382196,1.8046835671478436,1.7505033290579426
1882-06-30,0.04754805593471345,0.07265716974613676,-0.19001699461417304,-0.27466778961875676,1.8046835635156868,1.75050332712722
1882-07-31,0.04675318030895732,0.07265716981878072,-0.19134151170741076,-0.27644297739012424,1.8046835617684271,1.7505033261984408
1882-08-31,0.04680730072982345,0.07265716969217412,-0.1912513293461327,-0.2763221714493411,1.8046835648136157,1.7505033278171513
1882-09-30,0.04653558653508122,0.0726571695417706,-0.19170409150972384,-0.27692858955420924,1.8046835684311775,1.7505033297401167
1882-10-31,0.04682067052080913,0.0726571694465729,-0.19122905014205588,-0.2762923254301585,1.8046835707209081,1.750503330957254
1882-11-30,0.0474228706908314,0.07265716957736548,-0.19022559264992006,-0.27494749175291877,1.8046835675750352,1.7505033292850225
1882-12-31,0.04706751595500404,0.07265716972642426,-0.19081772773460165,-0.2757412051188445,1.804683563989819,1.7505033273792512
1883-01-31,0.04718352926537422,0.07265716952489833,-0.19062441177599948,-0.275482121752079,1.8046835688369955,1.7505033299558344
1883-02-28,0.04844272518465667,0.07482506738519029,-0.19611450179459106,-0.2828239839838388,1.7528482283662687,1.7223749332560074
1883-03-31,0.047542736843230016,0.07265716965757985,-0.19002585761077848,-0.2746796746883151,1.8046835656456903,1.7505033282594524
1883-04-30,0.04737178272195521,0.07265716947444847,-0.19031072117400566,-0.2750616239931352,1.8046835700504342,1.750503330600854
1883-05-31,0.047625683106037,0.07265716967181417,-0.18988764267666314,-0.27449432188611284,1.8046835653033213,1.750503328077462
1883-06-30,0.04741968508186248,0.07265716949797092,-0.19023090061483822,-0.2749546084011964,1.8046835694846635,1.7505033303001112
1883-07-31,0.047618371667445675,0.07265716961786453,-0.1898998256813889,-0.27451066071955077,1.804683566600938,1.7505033287672283
1883-08-31,0.04919753807790089,0.07482506740490896,-0.19485674234118805,-0.28114491810914044,1.7528482278994284,1.7223749329973452
1883-09-30,0.048859835725433315,0.07482506745521103,-0.19541946256807535,-0.2818963454877993,1.752848226708523,1.722374932337499
1883-10-31,0.048963642892882346,0.07482506751431471,-0.1952464868567566,-0.28166539978152466,1.7528482253092392,1.722374931562196
1883-11-30,0.048533977325574434,0.0748250674454011,-0.1959624467740056,-0.2826210881995984,1.7528482269407744,1.7223749324661821
1883-12-31,0.04903399655365863,0.07482506741313329,-0.1951292548181408,-0.28150886062088265,1.7528482277047166,1.72237493288946
1884-01-31,0.04943128221971969,0.07482506742976987,-0.1944672499820818,-0.2806246062486504,1.752848227310844,1.7223749326712279
1884-02-29,0.049396891200283816,0.07482506734365009,-0.19452455611041786,-0.2807011703596724,1.7528482293497367,1.7223749338009187
1884-03-31,0.04914359935374872,0.07482506730950504,-0.19494662116062028,-0.2812649609928931,1.7528482301581227,1.7223749342488224
1884-04-30,0.050023239428845026,0.0748250673042975,-0.1934808596395095,-0.27930616876547576,1.752848230281412,1.7223749343171335
1884-05-31,0.05223299682773767,0.07482506742599661,-0.18979869798864857,-0.2743750317154029,1.7528482274001769,1.7223749327207234
1884-06-30,0.05399017258344209,0.07482506745793488,-0.18712134651115325,-0.27078016801620663,1.7528482266440362,1.7223749323017676
1884-07-31,0.05178683352460997,0.074825067430522,-0.1905421486637315,-0.2753718596992185,1.752848227293038,1.7223749326613609
1884-08-31,0.05179447535317709,0.07482506744671051,-0.1905294149916626,-0.27535479134969115,1.7528482269097736,1.7223749324490059
1884-09-30,0.05202274646477707,0.07482506737954307,-0.19014904212781736,-0.2748448532759474,1.7528482284999674,1.7223749333300862
